0,1,2,3,4,5,6,7,8,9,10,11,12,13
13,35,14,56,52,17,4,43,39,33,29,16,44,42
35,14,56,52,17,4,43,39,33,29,16,44,42,57
14,56,52,17,4,43,39,33,29,16,44,42,57,21
56,52,17,4,43,39,33,29,16,44,42,57,21,2
52,17,4,43,39,33,29,16,44,42,57,21,2,33
17,4,43,39,33,29,16,44,42,57,21,2,33,20
4,43,39,33,29,16,44,42,57,21,2,33,20,48
43,39,33,29,16,44,42,57,21,2,33,20,48,3
39,33,29,16,44,42,57,21,2,33,20,48,3,50
33,29,16,44,42,57,21,2,33,20,48,3,50,18
29,16,44,42,57,21,2,33,20,48,3,50,18,23
16,44,42,57,21,2,33,20,48,3,50,18,23,9
44,42,57,21,2,33,20,48,3,50,18,23,9,52
42,57,21,2,33,20,48,3,50,18,23,9,52,4
57,21,2,33,20,48,3,50,18,23,9,52,4,36
21,2,33,20,48,3,50,18,23,9,52,4,36,25
2,33,20,48,3,50,18,23,9,52,4,36,25,21
33,20,48,3,50,18,23,9,52,4,36,25,21,46
20,48,3,50,18,23,9,52,4,36,25,21,46,33
48,3,50,18,23,9,52,4,36,25,21,46,33,22
3,50,18,23,9,52,4,36,25,21,46,33,22,17
50,18,23,9,52,4,36,25,21,46,33,22,17,50
18,23,9,52,4,36,25,21,46,33,22,17,50,38
23,9,52,4,36,25,21,46,33,22,17,50,38,20
9,52,4,36,25,21,46,33,22,17,50,38,20,16
52,4,36,25,21,46,33,22,17,50,38,20,16,60
4,36,25,21,46,33,22,17,50,38,20,16,60,28
36,25,21,46,33,22,17,50,38,20,16,60,28,54
25,21,46,33,22,17,50,38,20,16,60,28,54,37
21,46,33,22,17,50,38,20,16,60,28,54,37,45
46,33,22,17,50,38,20,16,60,28,54,37,45,11
33,22,17,50,38,20,16,60,28,54,37,45,11,39
22,17,50,38,20,16,60,28,54,37,45,11,39,45
17,50,38,20,16,60,28,54,37,45,11,39,45,31
50,38,20,16,60,28,54,37,45,11,39,45,31,25
38,20,16,60,28,54,37,45,11,39,45,31,25,43
20,16,60,28,54,37,45,11,39,45,31,25,43,33
16,60,28,54,37,45,11,39,45,31,25,43,33,19
60,28,54,37,45,11,39,45,31,25,43,33,19,10
28,54,37,45,11,39,45,31,25,43,33,19,10,16
54,37,45,11,39,45,31,25,43,33,19,10,16,15
37,45,11,39,45,31,25,43,33,19,10,16,15,28
45,11,39,45,31,25,43,33,19,10,16,15,28,35
11,39,45,31,25,43,33,19,10,16,15,28,35,20
39,45,31,25,43,33,19,10,16,15,28,35,20,41
45,31,25,43,33,19,10,16,15,28,35,20,41,22
31,25,43,33,19,10,16,15,28,35,20,41,22,36
25,43,33,19,10,16,15,28,35,20,41,22,36,43
43,33,19,10,16,15,28,35,20,41,22,36,43,38
33,19,10,16,15,28,35,20,41,22,36,43,38,46
19,10,16,15,28,35,20,41,22,36,43,38,46,34
10,16,15,28,35,20,41,22,36,43,38,46,34,59
16,15,28,35,20,41,22,36,43,38,46,34,59,45
15,28,35,20,41,22,36,43,38,46,34,59,45,9
28,35,20,41,22,36,43,38,46,34,59,45,9,42
35,20,41,22,36,43,38,46,34,59,45,9,42,16
20,41,22,36,43,38,46,34,59,45,9,42,16,52
41,22,36,43,38,46,34,59,45,9,42,16,52,53
22,36,43,38,46,34,59,45,9,42,16,52,53,58
36,43,38,46,34,59,45,9,42,16,52,53,58,30
43,38,46,34,59,45,9,42,16,52,53,58,30,12
38,46,34,59,45,9,42,16,52,53,58,30,12,47
46,34,59,45,9,42,16,52,53,58,30,12,47,43
34,59,45,9,42,16,52,53,58,30,12,47,43,38
59,45,9,42,16,52,53,58,30,12,47,43,38,1
45,9,42,16,52,53,58,30,12,47,43,38,1,17
9,42,16,52,53,58,30,12,47,43,38,1,17,45
42,16,52,53,58,30,12,47,43,38,1,17,45,46
16,52,53,58,30,12,47,43,38,1,17,45,46,3
52,53,58,30,12,47,43,38,1,17,45,46,3,2
53,58,30,12,47,43,38,1,17,45,46,3,2,30
58,30,12,47,43,38,1,17,45,46,3,2,30,14
30,12,47,43,38,1,17,45,46,3,2,30,14,20
12,47,43,38,1,17,45,46,3,2,30,14,20,11
47,43,38,1,17,45,46,3,2,30,14,20,11,5
43,38,1,17,45,46,3,2,30,14,20,11,5,30
38,1,17,45,46,3,2,30,14,20,11,5,30,31
1,17,45,46,3,2,30,14,20,11,5,30,31,13
17,45,46,3,2,30,14,20,11,5,30,31,13,19
45,46,3,2,30,14,20,11,5,30,31,13,19,28
46,3,2,30,14,20,11,5,30,31,13,19,28,51
3,2,30,14,20,11,5,30,31,13,19,28,51,59
2,30,14,20,11,5,30,31,13,19,28,51,59,26
30,14,20,11,5,30,31,13,19,28,51,59,26,53
14,20,11,5,30,31,13,19,28,51,59,26,53,10
20,11,5,30,31,13,19,28,51,59,26,53,10,10
11,5,30,31,13,19,28,51,59,26,53,10,10,52
5,30,31,13,19,28,51,59,26,53,10,10,52,23
30,31,13,19,28,51,59,26,53,10,10,52,23,36
31,13,19,28,51,59,26,53,10,10,52,23,36,3
13,19,28,51,59,26,53,10,10,52,23,36,3,43
19,28,51,59,26,53,10,10,52,23,36,3,43,17
28,51,59,26,53,10,10,52,23,36,3,43,17,56
51,59,26,53,10,10,52,23,36,3,43,17,56,37
59,26,53,10,10,52,23,36,3,43,17,56,37,52
26,53,10,10,52,23,36,3,43,17,56,37,52,18
53,10,10,52,23,36,3,43,17,56,37,52,18,4
10,10,52,23,36,3,43,17,56,37,52,18,4,34
10,52,23,36,3,43,17,56,37,52,18,4,34,8
52,23,36,3,43,17,56,37,52,18,4,34,8,2
23,36,3,43,17,56,37,52,18,4,34,8,2,15
36,3,43,17,56,37,52,18,4,34,8,2,15,9
3,43,17,56,37,52,18,4,34,8,2,15,9,22
43,17,56,37,52,18,4,34,8,2,15,9,22,55
17,56,37,52,18,4,34,8,2,15,9,22,55,21
56,37,52,18,4,34,8,2,15,9,22,55,21,16
37,52,18,4,34,8,2,15,9,22,55,21,16,44
52,18,4,34,8,2,15,9,22,55,21,16,44,29
18,4,34,8,2,15,9,22,55,21,16,44,29,10
4,34,8,2,15,9,22,55,21,16,44,29,10,15
34,8,2,15,9,22,55,21,16,44,29,10,15,19
8,2,15,9,22,55,21,16,44,29,10,15,19,35
2,15,9,22,55,21,16,44,29,10,15,19,35,59
15,9,22,55,21,16,44,29,10,15,19,35,59,14
9,22,55,21,16,44,29,10,15,19,35,59,14,2
22,55,21,16,44,29,10,15,19,35,59,14,2,56
55,21,16,44,29,10,15,19,35,59,14,2,56,39
21,16,44,29,10,15,19,35,59,14,2,56,39,35
16,44,29,10,15,19,35,59,14,2,56,39,35,8
44,29,10,15,19,35,59,14,2,56,39,35,8,23
29,10,15,19,35,59,14,2,56,39,35,8,23,59
10,15,19,35,59,14,2,56,39,35,8,23,59,24
15,19,35,59,14,2,56,39,35,8,23,59,24,17
19,35,59,14,2,56,39,35,8,23,59,24,17,10
35,59,14,2,56,39,35,8,23,59,24,17,10,1
59,14,2,56,39,35,8,23,59,24,17,10,1,3
14,2,56,39,35,8,23,59,24,17,10,1,3,23
2,56,39,35,8,23,59,24,17,10,1,3,23,51
56,39,35,8,23,59,24,17,10,1,3,23,51,40
39,35,8,23,59,24,17,10,1,3,23,51,40,52
35,8,23,59,24,17,10,1,3,23,51,40,52,24
8,23,59,24,17,10,1,3,23,51,40,52,24,12
23,59,24,17,10,1,3,23,51,40,52,24,12,3
59,24,17,10,1,3,23,51,40,52,24,12,3,10
24,17,10,1,3,23,51,40,52,24,12,3,10,29
17,10,1,3,23,51,40,52,24,12,3,10,29,24
10,1,3,23,51,40,52,24,12,3,10,29,24,43
1,3,23,51,40,52,24,12,3,10,29,24,43,6
3,23,51,40,52,24,12,3,10,29,24,43,6,55
23,51,40,52,24,12,3,10,29,24,43,6,55,10
51,40,52,24,12,3,10,29,24,43,6,55,10,54
40,52,24,12,3,10,29,24,43,6,55,10,54,42
52,24,12,3,10,29,24,43,6,55,10,54,42,16
24,12,3,10,29,24,43,6,55,10,54,42,16,40
12,3,10,29,24,43,6,55,10,54,42,16,40,32
3,10,29,24,43,6,55,10,54,42,16,40,32,39
10,29,24,43,6,55,10,54,42,16,40,32,39,29
29,24,43,6,55,10,54,42,16,40,32,39,29,24
24,43,6,55,10,54,42,16,40,32,39,29,24,52
43,6,55,10,54,42,16,40,32,39,29,24,52,7
6,55,10,54,42,16,40,32,39,29,24,52,7,45
55,10,54,42,16,40,32,39,29,24,52,7,45,36
10,54,42,16,40,32,39,29,24,52,7,45,36,16
54,42,16,40,32,39,29,24,52,7,45,36,16,9
42,16,40,32,39,29,24,52,7,45,36,16,9,47
16,40,32,39,29,24,52,7,45,36,16,9,47,13
40,32,39,29,24,52,7,45,36,16,9,47,13,17
32,39,29,24,52,7,45,36,16,9,47,13,17,38
39,29,24,52,7,45,36,16,9,47,13,17,38,1
29,24,52,7,45,36,16,9,47,13,17,38,1,9
24,52,7,45,36,16,9,47,13,17,38,1,9,48
52,7,45,36,16,9,47,13,17,38,1,9,48,49
7,45,36,16,9,47,13,17,38,1,9,48,49,24
45,36,16,9,47,13,17,38,1,9,48,49,24,48
36,16,9,47,13,17,38,1,9,48,49,24,48,20
16,9,47,13,17,38,1,9,48,49,24,48,20,43
9,47,13,17,38,1,9,48,49,24,48,20,43,18
47,13,17,38,1,9,48,49,24,48,20,43,18,6
13,17,38,1,9,48,49,24,48,20,43,18,6,24
17,38,1,9,48,49,24,48,20,43,18,6,24,43
38,1,9,48,49,24,48,20,43,18,6,24,43,11
1,9,48,49,24,48,20,43,18,6,24,43,11,39
9,48,49,24,48,20,43,18,6,24,43,11,39,9
48,49,24,48,20,43,18,6,24,43,11,39,9,30
49,24,48,20,43,18,6,24,43,11,39,9,30,12
24,48,20,43,18,6,24,43,11,39,9,30,12,8
48,20,43,18,6,24,43,11,39,9,30,12,8,57
20,43,18,6,24,43,11,39,9,30,12,8,57,47
43,18,6,24,43,11,39,9,30,12,8,57,47,39
18,6,24,43,11,39,9,30,12,8,57,47,39,9
6,24,43,11,39,9,30,12,8,57,47,39,9,59
24,43,11,39,9,30,12,8,57,47,39,9,59,8
43,11,39,9,30,12,8,57,47,39,9,59,8,54
11,39,9,30,12,8,57,47,39,9,59,8,54,21
39,9,30,12,8,57,47,39,9,59,8,54,21,10
9,30,12,8,57,47,39,9,59,8,54,21,10,45
30,12,8,57,47,39,9,59,8,54,21,10,45,4
12,8,57,47,39,9,59,8,54,21,10,45,4,6
8,57,47,39,9,59,8,54,21,10,45,4,6,39
57,47,39,9,59,8,54,21,10,45,4,6,39,4
47,39,9,59,8,54,21,10,45,4,6,39,4,44
39,9,59,8,54,21,10,45,4,6,39,4,44,52
9,59,8,54,21,10,45,4,6,39,4,44,52,60
59,8,54,21,10,45,4,6,39,4,44,52,60,52
8,54,21,10,45,4,6,39,4,44,52,60,52,59
54,21,10,45,4,6,39,4,44,52,60,52,59,55
21,10,45,4,6,39,4,44,52,60,52,59,55,40
10,45,4,6,39,4,44,52,60,52,59,55,40,8
45,4,6,39,4,44,52,60,52,59,55,40,8,33
4,6,39,4,44,52,60,52,59,55,40,8,33,28
6,39,4,44,52,60,52,59,55,40,8,33,28,33
39,4,44,52,60,52,59,55,40,8,33,28,33,20
4,44,52,60,52,59,55,40,8,33,28,33,20,24
44,52,60,52,59,55,40,8,33,28,33,20,24,57
52,60,52,59,55,40,8,33,28,33,20,24,57,12
60,52,59,55,40,8,33,28,33,20,24,57,12,30
52,59,55,40,8,33,28,33,20,24,57,12,30,1
59,55,40,8,33,28,33,20,24,57,12,30,1,14
55,40,8,33,28,33,20,24,57,12,30,1,14,56
40,8,33,28,33,20,24,57,12,30,1,14,56,22
8,33,28,33,20,24,57,12,30,1,14,56,22,6
33,28,33,20,24,57,12,30,1,14,56,22,6,32
28,33,20,24,57,12,30,1,14,56,22,6,32,21
33,20,24,57,12,30,1,14,56,22,6,32,21,10
20,24,57,12,30,1,14,56,22,6,32,21,10,48
24,57,12,30,1,14,56,22,6,32,21,10,48,34
57,12,30,1,14,56,22,6,32,21,10,48,34,57
12,30,1,14,56,22,6,32,21,10,48,34,57,55
30,1,14,56,22,6,32,21,10,48,34,57,55,14
1,14,56,22,6,32,21,10,48,34,57,55,14,16
14,56,22,6,32,21,10,48,34,57,55,14,16,21
56,22,6,32,21,10,48,34,57,55,14,16,21,33
22,6,32,21,10,48,34,57,55,14,16,21,33,19
6,32,21,10,48,34,57,55,14,16,21,33,19,9
32,21,10,48,34,57,55,14,16,21,33,19,9,21
21,10,48,34,57,55,14,16,21,33,19,9,21,53
10,48,34,57,55,14,16,21,33,19,9,21,53,36
48,34,57,55,14,16,21,33,19,9,21,53,36,52
34,57,55,14,16,21,33,19,9,21,53,36,52,38
57,55,14,16,21,33,19,9,21,53,36,52,38,45
55,14,16,21,33,19,9,21,53,36,52,38,45,29
14,16,21,33,19,9,21,53,36,52,38,45,29,42
16,21,33,19,9,21,53,36,52,38,45,29,42,9
21,33,19,9,21,53,36,52,38,45,29,42,9,43
33,19,9,21,53,36,52,38,45,29,42,9,43,26
19,9,21,53,36,52,38,45,29,42,9,43,26,40
9,21,53,36,52,38,45,29,42,9,43,26,40,9
21,53,36,52,38,45,29,42,9,43,26,40,9,49
53,36,52,38,45,29,42,9,43,26,40,9,49,25
36,52,38,45,29,42,9,43,26,40,9,49,25,35
52,38,45,29,42,9,43,26,40,9,49,25,35,33
38,45,29,42,9,43,26,40,9,49,25,35,33,15
45,29,42,9,43,26,40,9,49,25,35,33,15,41
29,42,9,43,26,40,9,49,25,35,33,15,41,45
42,9,43,26,40,9,49,25,35,33,15,41,45,33
9,43,26,40,9,49,25,35,33,15,41,45,33,36
43,26,40,9,49,25,35,33,15,41,45,33,36,27
26,40,9,49,25,35,33,15,41,45,33,36,27,20
40,9,49,25,35,33,15,41,45,33,36,27,20,40
9,49,25,35,33,15,41,45,33,36,27,20,40,28
49,25,35,33,15,41,45,33,36,27,20,40,28,5
25,35,33,15,41,45,33,36,27,20,40,28,5,8
35,33,15,41,45,33,36,27,20,40,28,5,8,45
33,15,41,45,33,36,27,20,40,28,5,8,45,23
15,41,45,33,36,27,20,40,28,5,8,45,23,47
41,45,33,36,27,20,40,28,5,8,45,23,47,29
45,33,36,27,20,40,28,5,8,45,23,47,29,2
33,36,27,20,40,28,5,8,45,23,47,29,2,14
36,27,20,40,28,5,8,45,23,47,29,2,14,22
27,20,40,28,5,8,45,23,47,29,2,14,22,55
20,40,28,5,8,45,23,47,29,2,14,22,55,34
40,28,5,8,45,23,47,29,2,14,22,55,34,22
28,5,8,45,23,47,29,2,14,22,55,34,22,20
5,8,45,23,47,29,2,14,22,55,34,22,20,24
8,45,23,47,29,2,14,22,55,34,22,20,24,15
45,23,47,29,2,14,22,55,34,22,20,24,15,56
23,47,29,2,14,22,55,34,22,20,24,15,56,43
47,29,2,14,22,55,34,22,20,24,15,56,43,21
29,2,14,22,55,34,22,20,24,15,56,43,21,8
2,14,22,55,34,22,20,24,15,56,43,21,8,27
14,22,55,34,22,20,24,15,56,43,21,8,27,35
22,55,34,22,20,24,15,56,43,21,8,27,35,43
55,34,22,20,24,15,56,43,21,8,27,35,43,39
34,22,20,24,15,56,43,21,8,27,35,43,39,18
22,20,24,15,56,43,21,8,27,35,43,39,18,25
20,24,15,56,43,21,8,27,35,43,39,18,25,37
24,15,56,43,21,8,27,35,43,39,18,25,37,1
15,56,43,21,8,27,35,43,39,18,25,37,1,50
56,43,21,8,27,35,43,39,18,25,37,1,50,30
43,21,8,27,35,43,39,18,25,37,1,50,30,25
21,8,27,35,43,39,18,25,37,1,50,30,25,17
8,27,35,43,39,18,25,37,1,50,30,25,17,32
27,35,43,39,18,25,37,1,50,30,25,17,32,26
35,43,39,18,25,37,1,50,30,25,17,32,26,39
43,39,18,25,37,1,50,30,25,17,32,26,39,5
39,18,25,37,1,50,30,25,17,32,26,39,5,6
18,25,37,1,50,30,25,17,32,26,39,5,6,53
25,37,1,50,30,25,17,32,26,39,5,6,53,15
37,1,50,30,25,17,32,26,39,5,6,53,15,25
1,50,30,25,17,32,26,39,5,6,53,15,25,34
50,30,25,17,32,26,39,5,6,53,15,25,34,60
30,25,17,32,26,39,5,6,53,15,25,34,60,5
25,17,32,26,39,5,6,53,15,25,34,60,5,4
17,32,26,39,5,6,53,15,25,34,60,5,4,7
32,26,39,5,6,53,15,25,34,60,5,4,7,42
26,39,5,6,53,15,25,34,60,5,4,7,42,32
39,5,6,53,15,25,34,60,5,4,7,42,32,27
5,6,53,15,25,34,60,5,4,7,42,32,27,48
6,53,15,25,34,60,5,4,7,42,32,27,48,36
53,15,25,34,60,5,4,7,42,32,27,48,36,2
15,25,34,60,5,4,7,42,32,27,48,36,2,50
25,34,60,5,4,7,42,32,27,48,36,2,50,28
34,60,5,4,7,42,32,27,48,36,2,50,28,26
60,5,4,7,42,32,27,48,36,2,50,28,26,55
5,4,7,42,32,27,48,36,2,50,28,26,55,38
4,7,42,32,27,48,36,2,50,28,26,55,38,48
7,42,32,27,48,36,2,50,28,26,55,38,48,35
42,32,27,48,36,2,50,28,26,55,38,48,35,19
32,27,48,36,2,50,28,26,55,38,48,35,19,10
27,48,36,2,50,28,26,55,38,48,35,19,10,32
48,36,2,50,28,26,55,38,48,35,19,10,32,60
36,2,50,28,26,55,38,48,35,19,10,32,60,13
2,50,28,26,55,38,48,35,19,10,32,60,13,40
50,28,26,55,38,48,35,19,10,32,60,13,40,32
28,26,55,38,48,35,19,10,32,60,13,40,32,39
26,55,38,48,35,19,10,32,60,13,40,32,39,13
55,38,48,35,19,10,32,60,13,40,32,39,13,54
38,48,35,19,10,32,60,13,40,32,39,13,54,30
48,35,19,10,32,60,13,40,32,39,13,54,30,46
35,19,10,32,60,13,40,32,39,13,54,30,46,35
19,10,32,60,13,40,32,39,13,54,30,46,35,48
10,32,60,13,40,32,39,13,54,30,46,35,48,44
32,60,13,40,32,39,13,54,30,46,35,48,44,39
60,13,40,32,39,13,54,30,46,35,48,44,39,36
13,40,32,39,13,54,30,46,35,48,44,39,36,52
40,32,39,13,54,30,46,35,48,44,39,36,52,30
32,39,13,54,30,46,35,48,44,39,36,52,30,59
39,13,54,30,46,35,48,44,39,36,52,30,59,20
13,54,30,46,35,48,44,39,36,52,30,59,20,32
54,30,46,35,48,44,39,36,52,30,59,20,32,8
30,46,35,48,44,39,36,52,30,59,20,32,8,48
46,35,48,44,39,36,52,30,59,20,32,8,48,10
35,48,44,39,36,52,30,59,20,32,8,48,10,18
48,44,39,36,52,30,59,20,32,8,48,10,18,24
44,39,36,52,30,59,20,32,8,48,10,18,24,5
39,36,52,30,59,20,32,8,48,10,18,24,5,39
36,52,30,59,20,32,8,48,10,18,24,5,39,52
52,30,59,20,32,8,48,10,18,24,5,39,52,54
30,59,20,32,8,48,10,18,24,5,39,52,54,10
59,20,32,8,48,10,18,24,5,39,52,54,10,52
20,32,8,48,10,18,24,5,39,52,54,10,52,41
32,8,48,10,18,24,5,39,52,54,10,52,41,44
8,48,10,18,24,5,39,52,54,10,52,41,44,4
48,10,18,24,5,39,52,54,10,52,41,44,4,20
10,18,24,5,39,52,54,10,52,41,44,4,20,9
18,24,5,39,52,54,10,52,41,44,4,20,9,59
24,5,39,52,54,10,52,41,44,4,20,9,59,54
5,39,52,54,10,52,41,44,4,20,9,59,54,16
39,52,54,10,52,41,44,4,20,9,59,54,16,57
52,54,10,52,41,44,4,20,9,59,54,16,57,17
54,10,52,41,44,4,20,9,59,54,16,57,17,16
10,52,41,44,4,20,9,59,54,16,57,17,16,60
52,41,44,4,20,9,59,54,16,57,17,16,60,12
41,44,4,20,9,59,54,16,57,17,16,60,12,52
44,4,20,9,59,54,16,57,17,16,60,12,52,1
4,20,9,59,54,16,57,17,16,60,12,52,1,19
20,9,59,54,16,57,17,16,60,12,52,1,19,57
9,59,54,16,57,17,16,60,12,52,1,19,57,38
59,54,16,57,17,16,60,12,52,1,19,57,38,54
54,16,57,17,16,60,12,52,1,19,57,38,54,4
16,57,17,16,60,12,52,1,19,57,38,54,4,27
57,17,16,60,12,52,1,19,57,38,54,4,27,8
17,16,60,12,52,1,19,57,38,54,4,27,8,24
16,60,12,52,1,19,57,38,54,4,27,8,24,47
60,12,52,1,19,57,38,54,4,27,8,24,47,26
12,52,1,19,57,38,54,4,27,8,24,47,26,11
52,1,19,57,38,54,4,27,8,24,47,26,11,57
1,19,57,38,54,4,27,8,24,47,26,11,57,52
19,57,38,54,4,27,8,24,47,26,11,57,52,14
57,38,54,4,27,8,24,47,26,11,57,52,14,19
38,54,4,27,8,24,47,26,11,57,52,14,19,12
54,4,27,8,24,47,26,11,57,52,14,19,12,59
4,27,8,24,47,26,11,57,52,14,19,12,59,25
27,8,24,47,26,11,57,52,14,19,12,59,25,28
8,24,47,26,11,57,52,14,19,12,59,25,28,3
24,47,26,11,57,52,14,19,12,59,25,28,3,32
47,26,11,57,52,14,19,12,59,25,28,3,32,34
26,11,57,52,14,19,12,59,25,28,3,32,34,37
11,57,52,14,19,12,59,25,28,3,32,34,37,16
57,52,14,19,12,59,25,28,3,32,34,37,16,6
52,14,19,12,59,25,28,3,32,34,37,16,6,2
14,19,12,59,25,28,3,32,34,37,16,6,2,57
19,12,59,25,28,3,32,34,37,16,6,2,57,22
12,59,25,28,3,32,34,37,16,6,2,57,22,55
59,25,28,3,32,34,37,16,6,2,57,22,55,44
25,28,3,32,34,37,16,6,2,57,22,55,44,38
28,3,32,34,37,16,6,2,57,22,55,44,38,23
3,32,34,37,16,6,2,57,22,55,44,38,23,45
32,34,37,16,6,2,57,22,55,44,38,23,45,32
34,37,16,6,2,57,22,55,44,38,23,45,32,29
37,16,6,2,57,22,55,44,38,23,45,32,29,22
16,6,2,57,22,55,44,38,23,45,32,29,22,18
6,2,57,22,55,44,38,23,45,32,29,22,18,16
2,57,22,55,44,38,23,45,32,29,22,18,16,12
57,22,55,44,38,23,45,32,29,22,18,16,12,34
22,55,44,38,23,45,32,29,22,18,16,12,34,37
55,44,38,23,45,32,29,22,18,16,12,34,37,17
44,38,23,45,32,29,22,18,16,12,34,37,17,15
38,23,45,32,29,22,18,16,12,34,37,17,15,6
23,45,32,29,22,18,16,12,34,37,17,15,6,39
45,32,29,22,18,16,12,34,37,17,15,6,39,19
32,29,22,18,16,12,34,37,17,15,6,39,19,37
29,22,18,16,12,34,37,17,15,6,39,19,37,53
22,18,16,12,34,37,17,15,6,39,19,37,53,46
18,16,12,34,37,17,15,6,39,19,37,53,46,24
16,12,34,37,17,15,6,39,19,37,53,46,24,20
12,34,37,17,15,6,39,19,37,53,46,24,20,4
34,37,17,15,6,39,19,37,53,46,24,20,4,50
37,17,15,6,39,19,37,53,46,24,20,4,50,14
17,15,6,39,19,37,53,46,24,20,4,50,14,14
15,6,39,19,37,53,46,24,20,4,50,14,14,22
6,39,19,37,53,46,24,20,4,50,14,14,22,6
39,19,37,53,46,24,20,4,50,14,14,22,6,5
19,37,53,46,24,20,4,50,14,14,22,6,5,10
37,53,46,24,20,4,50,14,14,22,6,5,10,36
53,46,24,20,4,50,14,14,22,6,5,10,36,43
46,24,20,4,50,14,14,22,6,5,10,36,43,32
24,20,4,50,14,14,22,6,5,10,36,43,32,21
20,4,50,14,14,22,6,5,10,36,43,32,21,50
4,50,14,14,22,6,5,10,36,43,32,21,50,35
50,14,14,22,6,5,10,36,43,32,21,50,35,29
14,14,22,6,5,10,36,43,32,21,50,35,29,9
14,22,6,5,10,36,43,32,21,50,35,29,9,36
22,6,5,10,36,43,32,21,50,35,29,9,36,29
6,5,10,36,43,32,21,50,35,29,9,36,29,28
5,10,36,43,32,21,50,35,29,9,36,29,28,34
10,36,43,32,21,50,35,29,9,36,29,28,34,55
36,43,32,21,50,35,29,9,36,29,28,34,55,55
43,32,21,50,35,29,9,36,29,28,34,55,55,23
32,21,50,35,29,9,36,29,28,34,55,55,23,44
21,50,35,29,9,36,29,28,34,55,55,23,44,43
50,35,29,9,36,29,28,34,55,55,23,44,43,36
35,29,9,36,29,28,34,55,55,23,44,43,36,56
29,9,36,29,28,34,55,55,23,44,43,36,56,10
9,36,29,28,34,55,55,23,44,43,36,56,10,58
36,29,28,34,55,55,23,44,43,36,56,10,58,14
29,28,34,55,55,23,44,43,36,56,10,58,14,45
28,34,55,55,23,44,43,36,56,10,58,14,45,31
34,55,55,23,44,43,36,56,10,58,14,45,31,34
55,55,23,44,43,36,56,10,58,14,45,31,34,5
55,23,44,43,36,56,10,58,14,45,31,34,5,39
23,44,43,36,56,10,58,14,45,31,34,5,39,10
44,43,36,56,10,58,14,45,31,34,5,39,10,54
43,36,56,10,58,14,45,31,34,5,39,10,54,46
36,56,10,58,14,45,31,34,5,39,10,54,46,42
56,10,58,14,45,31,34,5,39,10,54,46,42,40
10,58,14,45,31,34,5,39,10,54,46,42,40,58
58,14,45,31,34,5,39,10,54,46,42,40,58,30
14,45,31,34,5,39,10,54,46,42,40,58,30,32
45,31,34,5,39,10,54,46,42,40,58,30,32,15
31,34,5,39,10,54,46,42,40,58,30,32,15,22
34,5,39,10,54,46,42,40,58,30,32,15,22,37
5,39,10,54,46,42,40,58,30,32,15,22,37,26
39,10,54,46,42,40,58,30,32,15,22,37,26,11
10,54,46,42,40,58,30,32,15,22,37,26,11,24
54,46,42,40,58,30,32,15,22,37,26,11,24,59
46,42,40,58,30,32,15,22,37,26,11,24,59,34
42,40,58,30,32,15,22,37,26,11,24,59,34,19
40,58,30,32,15,22,37,26,11,24,59,34,19,34
58,30,32,15,22,37,26,11,24,59,34,19,34,44
30,32,15,22,37,26,11,24,59,34,19,34,44,36
32,15,22,37,26,11,24,59,34,19,34,44,36,20
15,22,37,26,11,24,59,34,19,34,44,36,20,28
22,37,26,11,24,59,34,19,34,44,36,20,28,21
37,26,11,24,59,34,19,34,44,36,20,28,21,11
26,11,24,59,34,19,34,44,36,20,28,21,11,13
11,24,59,34,19,34,44,36,20,28,21,11,13,53
24,59,34,19,34,44,36,20,28,21,11,13,53,54
59,34,19,34,44,36,20,28,21,11,13,53,54,5
34,19,34,44,36,20,28,21,11,13,53,54,5,50
19,34,44,36,20,28,21,11,13,53,54,5,50,57
34,44,36,20,28,21,11,13,53,54,5,50,57,48
44,36,20,28,21,11,13,53,54,5,50,57,48,17
36,20,28,21,11,13,53,54,5,50,57,48,17,6
20,28,21,11,13,53,54,5,50,57,48,17,6,33
28,21,11,13,53,54,5,50,57,48,17,6,33,44
21,11,13,53,54,5,50,57,48,17,6,33,44,5
11,13,53,54,5,50,57,48,17,6,33,44,5,32
13,53,54,5,50,57,48,17,6,33,44,5,32,2
53,54,5,50,57,48,17,6,33,44,5,32,2,12
54,5,50,57,48,17,6,33,44,5,32,2,12,40
5,50,57,48,17,6,33,44,5,32,2,12,40,14
50,57,48,17,6,33,44,5,32,2,12,40,14,37
57,48,17,6,33,44,5,32,2,12,40,14,37,39
48,17,6,33,44,5,32,2,12,40,14,37,39,26
17,6,33,44,5,32,2,12,40,14,37,39,26,35
6,33,44,5,32,2,12,40,14,37,39,26,35,29
33,44,5,32,2,12,40,14,37,39,26,35,29,56
44,5,32,2,12,40,14,37,39,26,35,29,56,21
5,32,2,12,40,14,37,39,26,35,29,56,21,20
32,2,12,40,14,37,39,26,35,29,56,21,20,7
2,12,40,14,37,39,26,35,29,56,21,20,7,40
12,40,14,37,39,26,35,29,56,21,20,7,40,24
40,14,37,39,26,35,29,56,21,20,7,40,24,14
14,37,39,26,35,29,56,21,20,7,40,24,14,7
37,39,26,35,29,56,21,20,7,40,24,14,7,35
39,26,35,29,56,21,20,7,40,24,14,7,35,1
26,35,29,56,21,20,7,40,24,14,7,35,1,31
35,29,56,21,20,7,40,24,14,7,35,1,31,46
